英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
McQueen,27127265,美国偶像史蒂夫·麦奎因 Steve McQueen: American Icon,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2504809200.webp,乔恩·欧文,Parker Adams / Greg Laurie,加里·西尼斯 / 梅尔·吉布森 / 芭芭拉·李 / Stan Barrett / Barbara Minty / Mel Novak / Marshall Terrill,纪录片,美国, 英语,2017-09-28(美国),,https://www.imdb.com/title/tt7424358,120分钟,2017,,,1,0,　　加里·西尼斯将为纪录片[美国偶像史蒂夫·麦奎因](SteveMcQueen:AmericanIcon，暂译)担当旁白。导演乔恩·欧文、安德鲁·欧文。该片围绕这位上世纪60年代好莱坞硬汉代表的传奇人生展开。麦奎因曾凭1966年[圣保罗炮艇]获奥斯卡影帝提名。该纪录片本月28日北美上映，据悉只上映一晚。,https://movie.douban.com/subject/27127265/
McQueen,26378539,硬汉史蒂夫·麦奎因 Steve McQueen: The Man & Le Mans,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2274871756.webp,GabrielClarke,史蒂夫·麦奎因,史蒂夫·麦奎因,纪录片,美国, 英语,2015-05-16(戛纳电影节),,https://www.imdb.com/title/tt3504604,112分钟,2015,,,4,0,"　　STEVEMCQUEEN:THEMANandLEMANSisthestoryofobsession,betrayalandultimatevindication.Itisthestoryofhowoneofthemostvolatile,charismaticstarsofhisgeneration,whoseeminglylostsomuchhehelddearinthepursuitofhisdream,neverthelessfollowedittotheend.",https://movie.douban.com/subject/26378539/
McQueen,30226485,Steve McQueen: Man on the Edge,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2522508276.webp,GeneFeldman,Gene Feldman / Suzette Winter,,纪录片 / 传记,美国, 英语,,,https://www.imdb.com/title/tt0854166,,1990,,,0,0,"　　Abandonedbyhisfather,hewasareformschoolkidwithnothinggoingforhimandagiantchiponhisshoulder.HejoinedtheMarines,butneverstayedfarfromtrouble.Thenhediscoveredacting-andthewomanwhowouldbewithhimformostofhismeteoriccareer.HewasSteveMcQueen,oneofHollywood'shighestpaidstars-andoneofitsmostdifficult,mostrebelliousand...(展开全部)",https://movie.douban.com/subject/30226485/
Edie,27073232,伊迪 Edie,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2523641415.webp,西蒙·亨特,西蒙·亨特 / Edward Lynden-Bell,谢拉·汉考克 / 凯文·格思里 / 保罗·布兰尼根,剧情,英国, 英语,2017-06-26(英国), 伊蒂,https://www.imdb.com/title/tt3823098,102分钟,2017,7.7,118,40,1,"　　Totryandovercomealifetimeofbitternessandresentment,anolderladydecidestoclimbamountaininScotland.",https://movie.douban.com/subject/27073232/
Edie,4152738,艾蒂与茜雅：漫长婚约 Edie & Thea: A Very Long Engagement,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1509382174.webp,SusanMuska,Thea Spyer / Edie Windsor,Thea Spyer / Edie Windsor,剧情 / 爱情 / 纪录片 / 家庭,美国, 英语,2009-06-21,,https://www.imdb.com/title/tt1512779,61分钟,2009,9.2,745,237,6,　　经过漫长42年岁月，两位暮年老人最终成为合法配偶，这样的场面着实让人动容，她们对生活乐观，岁月改变了她们的容颜，但她们在彼此心中的容颜未曾变，她们内心深处永远深刻着两人的第一次相遇，第一次跳舞的场景，她们发自内心的爱，真实的情感，美好的爱情，令人感动。（@悸花网）,https://movie.douban.com/subject/4152738/
Edie,33450426,电锯惊魂9：漩涡 Spiral: From the Book of Saw,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2584351000.webp,达伦·林恩·鲍斯曼,乔什·斯托博格 / 皮特·古德芬格 / 克里斯·洛克,克里斯·洛克 / 塞缪尔·杰克逊 / 麦克思·明格拉 / 马利索·妮可 / 佐伊·帕尔默 / 丹·皮特隆杰维奇 / 纳齐恩·康特拉科特 / 摩根·大卫·琼斯 / 克里斯·柯林斯 / 乔什·斯托博格 / 莱拉·丽 / 克里斯托弗·泰 / Edie Inksetter / Ali Johnson / Brian Cook,恐怖,美国, 英语,2021-05-21(美国), 死亡漩涡：夺魂锯新游戏(台) / 电锯惊魂9 / 新电锯惊魂 / 《电锯惊魂》重启版 / 电锯惊魂9：螺旋 / Spiral / SAW: The Organ Donor / The Organ Donor,https://www.imdb.com/title/tt10342730,,2021,,,,3,　　狮门影业将重启开启了温子仁职业生涯的[电锯惊魂]系列，新电影北美定档2020年10月23日。剧本基于克里斯·洛克构思的一个故事，由皮特·古德芬格([电锯惊魂8：竖锯])、乔什·斯托尔伯格([食人鱼3D])撰写剧本。执导了[电锯惊魂]系列三部影片的达伦·林恩·鲍斯，此番将回归执导。,https://movie.douban.com/subject/33450426/
Edie,30221628,狂犬病 Rabid,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564165016.webp,JenSoska,John Serge / Jen Soska / Sylvia Soska,劳拉·范德沃特 / 本·霍灵斯沃斯 / 特德·阿瑟顿 / 汉娜克·塔波特 / 斯蒂芬·鲁斯泽 / 麦肯锡·葛雷 / Stephen McHattie / 凯文·汉查德 / Heidi von Palleske / 乔尔·拉贝尔 / CM朋克 / Edie Inksetter / 崔斯坦·瑞斯克 / Sylvia Soska / Jen Soska / 特洛伊·詹姆斯 / 格雷格·布瑞克 / A·J·门德斯 / 周多多 / 高莉莉 / 塔拉·尤伦 / 琳恩·劳里,科幻 / 恐怖,加拿大, 英语,2019-08-26(伦敦恐怖电影节), 尸控疗法(台),https://www.imdb.com/title/tt5628902,107 分钟,2019,5.3,2028,571,9,　　文静的Rose从事女性时装工作，希望成为一名设计师。一次交通事故毁坏了她的脸。她接受了实验性的干细胞治疗，使她比以往更强壮、更漂亮——但也有副作用。,https://movie.douban.com/subject/30221628/
Billionaire Boys Club,26654495,亿万少年俱乐部 Billionaire Boys Club,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527728820.webp,詹姆斯·考克斯,詹姆斯·考克斯 / Captain Mauzner,塔伦·埃哲顿 / 安塞尔·艾尔高特 / 凯文·史派西 / 艾玛·罗伯茨 / 比莉·洛德 / 博基姆·伍德拜因 / 加利·艾尔维斯 / 苏琪·沃特豪斯 / 贾德·尼尔森 / 杰瑞米·艾文 / 瑞恩·罗特曼 / 托马斯·康奎尔 / 瓦利德·祖伊特 / 艾丽西亚·桑兹 / 韦恩·佩雷,剧情 / 惊悚 / 传记,美国, 英语,2018-07-17(美国), 华尔街狼群(港) / 亿万男孩俱乐部(台) / 大智若愚,https://www.imdb.com/title/tt5179598,100分钟,2018,5.3,2202,627,10,　　《综艺》爆料，《星运里的错》男星安塞尔·艾尔高特与《王牌特工》男星塔伦·埃哲顿正在与片方进行最后的商谈，有望加盟《大智若愚》(BillionairesBoysClub)。影片改编自同名剧集，艾尔高特扮演商界天才，埃哲顿扮演职业网球选手，影片展现二人在商海的沉浮。该项目将于下个月在美国电影市场卖片。,https://movie.douban.com/subject/26654495/
Billionaire Boys Club,1305838,大智若愚 Billionaire Boys Club,https://img3.doubanio.com/view/subject/l/public/s3347533.jpg,马文·J·乔姆斯基,Gy Waldron,贾德·尼尔森 / 弗瑞德里克·林恩 / 布莱恩·麦克纳玛拉 / 拉法埃尔·沙巴拉格 / 约翰·斯托克韦尔 / Barry Tubb / 斯坦·肖,剧情 / 惊悚,美国, 英语,1987-11-08,,https://www.imdb.com/title/tt0092659,,1987,,,3,1,,https://movie.douban.com/subject/1305838/
Billionaire Boys Club,34996583,男孩俱乐部 Boys' Club,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2591370873.webp,TroyDeWinne,Troy DeWinne,Jose Alejandro Figueroa / Elias A. Hinojosa,喜剧 / 短片,美国, 英语,,,https://www.imdb.com/title/tt9557046,10分钟,2019,,,1,0,　　末日之中，丧尸横行，躲藏在地下掩体的两兄弟有中一人却患有严重性瘾。这天，一个充气娃娃突然出现在了他的望远镜视线内……,https://movie.douban.com/subject/34996583/
Billionaire Boys Club,5948621,奇想的精神：少年科学俱乐部 Spirit of Wonder 少年科學倶楽部,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2425987237.webp,安濃高志,安濃高志,柚木凉香 / 铃村健一 / 土师孝也 / 广濑正志 / 冈和男 / 西村知道 / 中岛和男 / 有本钦隆 / 石森达幸 / 中岛聪彦 / 平松晶子 / 渊崎由里子 / 天田真人 / 佐佐木健 / 日高法子,动画,日本, 日语,2001-01-25, 奇迹的精神：少年科学俱乐部 / ザスピリットオブワンダー 少年科學倶楽部 / Spirit of Wonder: Shōnen Kagaku Kurabu / Spirit of Wonder Scientific Boys Club,https://www.imdb.com/title/tt3651546,,2001,8.0,503,147,1,　　由才华洋溢的名漫画家鹤田兼二的同名原作所改编，连日本动画的时代巨作《新世纪福音战士》的导演庵野秀明都为之激赏的作品，将呈现给各位一段奇特的科学狂想！芝娜(CHINA)是一位中国姑娘，自己开了一家中国餐馆“天回”，而她的男友吉姆则是位科学家，跟在布兰克瑞奇博士身边从事研究工作，布兰克瑞奇也是芝娜的房客。庫巴、科頓、薛帕德等三人从小就组织了一个“少年科學俱乐部”，探究火星的秘密一直是他们长年的梦想。庫巴的女儿温蒂的老公杰克，自从航海回来后便加入了于少年科学俱乐部，整天和三位老科学家沈迷于宇宙飞船的研究，梦想着要登陆火星探险。某日，以“以太气流理论”为动力基础的宇宙飞船突然成功发动了，温蒂在毫无心理准备的情况下，就这样跟着杰克等一行人踏上火星冒险的旅程。宇宙飞船安全抵达火星的表面，库巴、科顿、薛帕德这三个老顽童50年来的梦想终于实现了，于是个个争先恐后抢着...(展开全部),https://movie.douban.com/subject/5948621/
The Happy Prince,11524958,快乐王子 The Happy Prince,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510857223.webp,鲁伯特·艾弗雷特,鲁伯特·艾弗雷特,鲁伯特·艾弗雷特 / 科林·费尔斯 / 艾米丽·沃森 / 科林·摩根 / 埃德温·托马斯 / 汤姆·威尔金森 / 安娜·钱斯勒 / 朱利安·沃德姆 / 碧翠斯·黛尔 / 安德烈·彭文 / 约书亚·麦圭尔 / 克里斯蒂安·布朗查特 / 奥利弗·凯特 / 罗纳德·皮卡普 / 约翰·斯坦丁 / 本杰明·沃辛 / 丹尼尔·韦曼,剧情 / 同性 / 传记,英国, 英语 / 意大利语 / 法语,2018-01-21(圣丹斯电影节) / 2018-06-15(英国),,https://www.imdb.com/title/tt2404639,105分钟,2018,7.3,5020,1799,28,　　奥斯卡·王尔德传记片，鲁伯特·艾弗雷特自编自导自演，该片在圣丹斯电影节及英国上映好评如潮，被赞为鲁伯特·艾弗雷特职业生涯最佳，主演还有科林·费尔斯、科林·摩根、艾米丽·沃森和汤姆·威尔金森等。　　本片讲述奥斯卡·王尔德（鲁伯特·艾弗雷特饰）在人世间最后的日子里鲜为人知的悲剧。他以旁观者的角度冷眼审视着自己的失败，以超然而幽默的方式看待着自己人生中的不幸。,https://movie.douban.com/subject/11524958/
The Happy Prince,2043312,快乐王子 The Happy Prince,https://img1.doubanio.com/view/subject/l/public/s23117678.jpg,MichaelMills,Oscar Wilde,克里斯托弗·普卢默 / 格莱妮丝·约翰斯,动画 / 短片 / 家庭 / 奇幻,加拿大, English,, 快樂王子,https://www.imdb.com/title/tt0071596,25分钟,1974,8.9,148,28,0,　　一座车水马龙的繁华城市里，矗立着一尊王子的雕像，城里的人们都叫它快乐王子。一天，一只南飞的燕子掉了队，停留在了快乐王子的肩膀上。小燕子想要追上大部队，但孤独的快乐王子流着泪乞求小燕子留下，经不住王子的哀求，小燕子答应了。　　这个城市里居住着许多孤苦伶仃的人们，快乐王子不忍心看到他们受苦，于是接连奉献出了自己的两只宝石做的眼睛，小燕子几次想走，都遭到了快乐王子的挽留，虽然小燕子知道，冬天快来了，它留在这里只有死路一条，但是还是选择了留下陪伴快乐王子。终于有一天，小燕子被冻死在了快乐王子的脚下，那一刻，快乐王子的心碎了。,https://movie.douban.com/subject/2043312/
The Little Mermaid,1293120,小美人鱼 The Little Mermaid,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p827079407.webp,罗恩·克莱蒙兹,约翰·马斯克 / 罗恩·克莱蒙兹,雷内·奥博诺伊斯 / Christopher Daniel Barnes / 裘蒂·班森,爱情 / 动画 / 歌舞 / 奇幻,美国, 英语 / 法语,2013-09-19(中国香港) / 1989-11-17(美国) / 2013-09-13(美国), 小鱼仙 / 小美人鱼3D版 / The Little Mermaid 3D,https://www.imdb.com/title/tt0097757,83 分钟,1989,8.4,70536,7447,67,　　爱丽儿是海中一条自由自在的小美人鱼，她向往自由，海底的世界似乎她看得有点厌了。这天，她突发奇想，想冲出海底，看看陆上精彩的世界。于是，她就真的冲破了美人鱼的限制，浮上了海面。当她看到了英俊的王子时，她彻底被征服了。为了能和王子相爱，小美人鱼爱丽儿决定以自己美丽的歌声为代价，换取一双平常人类女子的腿。在好朋友的支持和鼓励下，爱丽儿不顾一切向着自己的梦想出发！,https://movie.douban.com/subject/1293120/
The Little Mermaid,27601044,小美人鱼 The Little Mermaid,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2562944665.webp,罗伯·马歇尔,简·古德曼 / 大卫·麦基 / 安徒生,哈里·贝里 / 乔纳·豪尔-金 / 雅各布·特伦布莱 / 奥卡菲娜 / 梅丽莎·麦卡西,剧情 / 歌舞 / 奇幻,美国, 英语,, 小美人鱼真人版 / 迪士尼版小美人鱼,https://www.imdb.com/title/tt5971474,,2020,,,,15,　　迪士尼终决定将其复兴的里程碑之作《小美人鱼》（TheLittleMermaid）改编成真人歌舞片！这一消息是Deadline首先曝光的，据他们报道，迪士尼已经接洽过好几位重量级的制作人，他们不想输给环球公司，因为后者也在筹拍他们的真人版《小美人鱼》电影。　　目前迪士尼的真人电影版《小美人鱼》相中导演——他们的第一选择是刚与其合作了《欢乐满人间2》的罗伯·马歇尔(《芝加哥》《艺伎回忆录》《奇幻黑森林》)，已向他发出邀请。此前该片已邀来大红人林-曼努尔·米兰达和迪士尼传奇作曲家艾伦·曼肯创作新歌曲，而如今开始攻克导演，马歇尔已收到邀约。他将在年底假期花一段时间考虑，消息源称预计他会在过完新年后接下导演一职。,https://movie.douban.com/subject/27601044/
The Little Mermaid,1401600,小美人鱼2：重返大海 The Little Mermaid II: Return to the Sea,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1839966699.webp,JimKammerud,伊丽莎白·安德森,裘蒂·班森 Jodi Benson/爱丽儿 / 罗伯·鲍森 Rob Paulsen/埃里克王子 / 塔拉·斯特朗 Tara Strong/美莉缇 / Kenneth Mars/川顿国王 / 帕特·卡洛尔 Pat Carroll/莫吉娜女巫 / 山缪尔·E·莱特/塞巴斯蒂 / 卡姆·克拉克/比目鱼 / 巴迪·哈克特 Buddy Hackett/海鸥,动画 / 歌舞 / 家庭 / 奇幻,美国, 英语,2000-08-31, 小美人鱼II回到大海,https://www.imdb.com/title/tt0240684,75 分钟,2000,7.3,7806,795,4,　　美人鱼爱丽儿和王子埃里克结婚后过着幸福美满的生活，不久，两人的女儿麦乐迪也出生了。小家伙天性调皮，和妈妈正好相反的是，她一直向往着海底绚丽多彩的世界，爱丽儿也一直没有告诉她自己的身世。　　上一集企图加害爱丽儿的巫婆的妹妹莫嘎纳为了帮姐姐报仇，骗麦乐迪说能帮她变成美人鱼，乐不可支的麦乐迪就这样跟着莫嘎纳前往了海底。丢失了爱女的爱丽儿和埃里克异常焦急，为了寻找爱女下落，爱丽儿决定重回大海。,https://movie.douban.com/subject/1401600/
The Little Mermaid,26737543,小美人鱼 The Little Mermaid,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2531619504.webp,BlakeJ.Harris,Blake J. Harris / 安徒生,帕皮·德雷顿 / 威廉·莫斯里 / 洛蕾托·帕拉尔塔 / 雪莉·麦克雷恩 / 阿曼多·古铁雷斯 / 吉娜·格申 / 杰瑞德·桑德勒 / 黛汉恩·卡罗尔 / 珊娜·科林斯 / 汤姆·诺维茨基 / 亨特·戈麦斯 / 乔玛丽·佩顿 / 莱克西·科尔克 / Jasmine Bolton,剧情 / 爱情 / 奇幻 / 冒险,美国, 英语,2018-08-17(美国), 小美人鱼真人版 / A Little Mermaid,https://www.imdb.com/title/tt5493944,,2018,4.5,745,269,2,　　一个年轻的记者和他的侄女发现了一个美丽迷人的动物，他们相信这是真正的美人鱼……,https://movie.douban.com/subject/26737543/
The Little Mermaid,4915856,小美人鱼 The Little Mermaid,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2589930705.webp,丽贝卡·托马斯,理查德·柯蒂斯 / 安徒生,,爱情 / 奇幻 / 冒险,美国, 英语,2020(美国), 小美人鱼真人版,https://www.imdb.com/title/tt1687916,,2020,,,,1,　　由环球和WorkingTitle公司联合制作的真人版《小美人鱼》（TheLittleMermaid）最近又失去了它的导演——索菲亚·科波拉（SofiaCoppola）。这部根据安徒生（HansChristianAndersen）经典童话《海的女儿》改编的电影迄今已经先后失去两位导演，在科波拉之前，还有英国导演乔·怀特（JoeWright）。　　据悉，索菲亚·科波拉是因为创作分歧选择退出的。　　《海的女儿》讲述了小美人鱼爱上人类王子，为了与王子在一起，她牺牲了自己的声音、忍着巨大痛苦把自己变成人类，但王子却与公主结婚了。小美人鱼没有杀死王子以变回美人鱼，而是选择牺牲了自己，最终她得到了一个永恒的灵魂。迪士尼1989年曾将这个故事改编成动画片，不过赋予其一个大团圆的美满结局。　　环球版《小美人鱼》（TheLittleMermaid）真人电影是...(展开全部),https://movie.douban.com/subject/4915856/
