英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
Jumanji: Welcome to the Jungle,2980581,欢迎来到利雷家 Welcome to the Rileys,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p658330727.webp,杰克·斯科特,根·希克森,詹姆斯·甘多菲尼 / 克里斯汀·斯图尔特 / 梅丽莎·里奥 / 乔·克里斯特 / 艾丽·西蒂 / Tiffany Coty / 伊萨·戴维斯 / 兰斯·E·尼克尔斯 / Peggy Walton-Walker / Sharon Landry / Kathy Lamkin / 克里·卡希尔 / 根·希克森 / Elliott Grey / 大卫·詹森,剧情 / 家庭,英国, 英语,2010-01-23(圣丹斯电影节) / 2010-10-29(美国点映) / 2010-11-18(英国), 等爱的城市(台),https://www.imdb.com/title/tt1183923,110分钟,2010,7.4,5808,1354,34,　　女儿的死让洛伊斯（梅丽莎·里奥MelissaLeo饰）的精神受到了极大的打击，作为一名母亲，她无法原谅自己的疏忽和失职。面对妻子的崩溃，道格（詹姆斯·甘多菲尼JamesGandolfini饰）感到十分痛苦却又无能为力，他只能终日徘徊于酒吧与欢场之间，试图暂时忘却现实的残酷。在一家脱衣舞店里，道格遇见了16岁的舞女马洛莉（克里斯汀·斯图尔特KristenStewart饰），在短暂接触后，他们进行了一笔交易——道格将以每天100美元的价格住进马洛莉的家里，成为她的房客。　　当丈夫从生活里彻底消失的时候，洛伊斯才感到了危机，十年没有离开过家的她决定出门寻找道格，而当洛伊斯找到道格时，最让她震惊的并非丈夫正在和马洛莉同居，而是马洛莉和他们的女儿异常相似。鬼使神差之下，洛伊斯也住进了马洛莉的家里，一个奇怪的三人家庭诞生了。,https://movie.douban.com/subject/2980581/
Jumanji: Welcome to the Jungle,26369709,欢迎来到马文镇 Welcome to Marwen,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2540630419.webp,罗伯特·泽米吉斯,罗伯特·泽米吉斯 / 卡罗琳·汤普森,史蒂夫·卡瑞尔 / 法尔克·亨特切尔 / 马特·欧莱瑞 / 尼古莱·维切尔 / 帕特里克·罗卡斯 / 亚历克斯·洛韦 / 艾莎·冈萨雷斯 / 莱斯利·泽米吉斯 / 梅里特·韦弗 / 格温多兰·克里斯蒂 / 加奈儿·梦奈 / 莱斯利·曼恩 / 尼尔·杰克逊 / 西沃恩·威廉姆斯 / 黛安·克鲁格 / 埃里克·李塞德 / 康拉德·科茨 / 薇娜·苏德 / 帕特里克·萨邦圭 / 弗雷泽·艾奇逊 / 杰夫·桑卡 / 特雷弗·琼斯 / 莎伦·克兰德尔,剧情 / 传记,美国, 英语,2018-12-21(美国), 马克的异乡世界(台) / 马文科尔 / Marwencol / The Women of Marwen,https://www.imdb.com/title/tt3289724,116分钟,2018,6.4,1460,439,5,　　《马尔文科》根据2010年同名纪录片改编，讲述了MarkHogancamp的真实故事。这个男人在被5名青少年暴打之后，陷入长达九天的昏迷，醒来后失去了记忆，他的生活、朋友和家人什么都不记得了。　　作为一种特殊的治疗手段，MarkHogancamp开始在自家后院，用1：6的模型玩偶创作出了一个二战时期的比利时小镇，他将之称为“马文科尔”（Marwencol），他用玩偶代表自己、朋友和那些殴打他的人。　　“马文科尔”在一定程度上修补了MarkHogancamp的头脑，同时也让他创造出了一个奇幻的世界。而这个世界通过JeffMalmberg在2010年公映的纪录片，也得以让更多的人看到。,https://movie.douban.com/subject/26369709/
Jumanji: Welcome to the Jungle,1303955,欢迎光临娃娃屋 Welcome to the Dollhouse,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2206806266.webp,托德·索伦兹,托德·索伦兹,希瑟·玛塔拉佐 / Victoria Davis / Christina Brucato / 克里斯蒂娜·怀道尔,剧情 / 喜剧,美国, 英语,1995-09-10, 纯真传说,https://www.imdb.com/title/tt0114906,88 分钟,1995,7.9,997,331,8,　　多恩（希瑟·玛塔拉佐HeatherMatarazzo饰）是一个非常平凡的青春期的女孩，样貌平平，也没有什么拿得出手的特长，扔在人堆里眨眼间就会消失。多恩一直觉得自己简直倒霉透顶，爸爸妈妈将注意力都放在工作和优秀的哥哥姐姐身上，对自己无暇顾及，而哥哥姐姐也觉得有这样一个普通的妹妹很没有面子，而对她冷言冷语。好不容易找到一个心仪的男生，却在鼓起勇气告白之后遭到了无情的拒绝。而反观自己周围的人，好像每一个人都过得比自己要快乐。　　终于，忍无可忍的多恩决定离家出走，或许外面的世界会比这里要好得多。然而，事实真的是这样吗？,https://movie.douban.com/subject/1303955/
Jumanji: Welcome to the Jungle,1937337,枪炮玫瑰世纪精选MV Guns N' Roses: Welcome to the Videos,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2546628644.webp,NigelDick,Steven Adler / Gilby Clarke / Jennifer Driver,Steven Adler / Gilby Clarke / Jennifer Driver,音乐,美国, 英语,1998-10-27,,https://www.imdb.com/title/tt0371697,75分钟,1998,9.3,338,41,4,　　WelcomeToTheJungle　　SweetChildO'Mine　　ParadiseCity　　Patience　　Patience　　Don'tCry　　LiveAndLetDie　　NovemberRain　　Yesterdays　　TheGarden　　DeadHorse　　GardenofEden　　Estranged　　SinceIDon'tHaveYou,https://movie.douban.com/subject/1937337/
Jumanji: Welcome to the Jungle,34803834,恐怖雨林 Terrible Jungle,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2568168844.webp,HugoBenamozig,Hugo Benamozig / David Caviglioli,凯瑟琳·德纳芙 / 爱丽丝·贝拉迪 / 乔纳森·科恩 / Vincent Dedienne,剧情 / 喜剧 / 冒险,法国, 法语,2020-05-06(法国), Welcome To The Jungle,https://www.imdb.com/title/tt10366254,,2020,,,0,0,"　　Eliott,anaiveyoungadventurer,goestoGuyanainsearchofthemysterioushiddenOtopis.Buthe'llsoonfindoutthatOtopisarenot""noblesavages"",theyare77mi.ccjunglegangsters,ledbythefierceAlbertine.",https://movie.douban.com/subject/34803834/
Jumanji: Welcome to the Jungle,26836588,生门,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2399861515.webp,陈为军,陈为军,李家福 / 夏锦菊 / 陈小凤 / 曾宪春,纪录片,中国大陆, 汉语普通话,2016-12-16(中国大陆), This is Life / Welcome to the World,https://www.imdb.com/title/tt6242504,105分钟,2016,8.8,22117,6869,276,　　中南医院妇产科，形形色色的故事上演从没有停过，5万块钱能救一大两小三条人命，手里只有5千元的丈夫，借钱、贷款、抵押房产此时都行不通，“拯救小凤之女”变得不可能完成；李家福——“拆弹部队”首领，面对夏锦菊保住子宫的请求，露出艰难而犹豫的眼神。心脏两次停跳，换血2万毫升，他如何剪断“炸弹”上的红蓝线，她又能否在“鬼门关”前转身？命悬一线之际，“生死时速”让人目不转睛。年轻妈妈李双双腹中的胎儿，引产似乎已被当地优生科判定，李家福团队却提出实施刨宫产，抢救微弱的性命。救，可能倾家荡产，一生背负沉重的负担；不救，可自己的骨肉，如何走上内心的审判厅。年轻的爸爸该如何踏上这段产房的“釜山行”。,https://movie.douban.com/subject/26836588/
Jumanji: Welcome to the Jungle,10493931,欢迎来到霍克斯福德 Welcome to Hoxford: The Fan Film,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1419790606.webp,JulienMokrani,Ben Templesmith,杰森·弗莱明 / Arben Bajraktaraj / 德克斯特·弗莱彻,恐怖 / 短片,法国, 英语,2011-10-01,,https://www.imdb.com/title/tt2076987,20分钟,2011,7.5,60,20,0,"　　RaymondDelgadoisnoordinaryprisoner...Onagooddayhe'lltakethetimetotellyouhe'sthesonofZeusbeforehetearsoutyourjugular.Onabadday,youwon'tevenhaveamomenttocalloutforhelp.Afterayetanother""incident""RaymondhasbeentransferredtoHoxford,acorrectionalfacilityandmentalinstitutionknownforitsradicalmethods.AtHoxford,Raymond's...(展开全部)",https://movie.douban.com/subject/10493931/
Jumanji: Welcome to the Jungle,27063867,逗爱熊仁镇,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566979232.webp,查慕春,查慕春,朱亚文 / 张榕容 / 王亮 / 郄路通 / 韩彦博 / 卢野 / 钱波 / 王旭峰 / 多布杰 / 刘十六,喜剧 / 爱情,中国大陆, 汉语普通话,2019-09-07(中国大陆), 追钱逗爱熊仁镇 / 欢迎来到熊仁镇 / Welcome to the Beartown,https://www.imdb.com/title/tt10757456,102分钟,2019,4.8,3271,1272,90,　　电影讲述了同在一间银行ATM部门中工作的何必（朱亚文饰）与蒙小鲜（张榕容饰），由于公司禁止办公室恋情，正秘密的谈着地下恋爱。与此同时300公里以外的熊仁镇一个ATM机出现故障，取一倍的钱吐两倍的现金，造成银行财产损失。于是蒙小鲜和何必约定，谁先找到被多取得钱谁就可以留在银行，另一个必须辞职。于是一场争钱斗爱的游戏在小镇迅速展开。　　,https://movie.douban.com/subject/27063867/
Jumanji: Welcome to the Jungle,1776124,幕间休息 Welcome to the Show,https://img9.doubanio.com/view/subject/l/public/s1647234.jpg,唐·赫兹菲尔德,唐·赫兹菲尔德,唐·赫兹菲尔德 / Robert May,喜剧 / 动画 / 短片,美国, 英语,2003-07-18, Intermission in the Third Dimension / The End of the Show,https://www.imdb.com/title/tt0373444,USA: 8 分钟,2003,5.5,300,57,1,"　　FilmingLocations:SantaBarbara,California,USA　　PlotKeywords:Surrealism|AbsurdHumor|Minimalism　　ProductionCo:BitterFilms　　SoundMix:DolbySR　　Color:Color　　AspectRatio:1.37:1　　A""trilogy""ofsurrealandfunnycartoons,producedexclusivelytobook-endthefirstyearofTheAnimationShow'stravellingtheatricaltour.",https://movie.douban.com/subject/1776124/
Jumanji: Welcome to the Jungle,2988103,欢迎来北方 Bienvenue chez les Ch'tis,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2557468422.webp,丹尼·伯恩,丹尼·伯恩 / Alexandre Charlot / Franck Magnier,凯德·麦拉德 / 丹尼·伯恩 / 佐伊·费利克斯 / 洛伦佐·奥斯利亚-福雷 / 安·玛丽文 / 菲利普·杜克斯纳 / 盖伊·勒克卢瑟 / 丽娜·雷诺 / 米歇尔·加拉布吕 / 斯特凡纳·弗雷斯 / Patrick Bosso / 杰罗姆·芒德尔 / Alexandre Carrière / 弗雷德·培森 / Franck Andrieux / 热尼·克莱韦 / 克里斯朵夫·罗西尼翁 / 齐达内·苏阿内,喜剧,法国, 法语,2008-02-27(法国), 欢迎来到雪堤 / 欢迎光临o雪o雪镇 / 欢迎到北方来 / 东北欢迎你 / Welcome to the Sticks,https://www.imdb.com/title/tt1064932,106 分钟,2008,8.1,26170,6576,97,　　菲利普（凯德·麦拉德KadMerad饰）在法国南部普罗旺斯的一家邮局任职了十多年，一成不变的生活和闷闷不乐的妻子朱莉（ZoéFélix饰）令他感到压抑。为了讨妻子欢心，菲利普装扮成残疾人申请升职到南部的黄金海岸地区，却不料弄巧成拙被调派到了极北的小城贝尔格（Bergues）担任局长。在南方人眼里，那里气候寒冷恶劣，人民粗俗不堪，说话还带着难懂的Ch'ti口音，是堪比地狱的地方。　　心灰意冷的菲利普辞别家人，忐忑不安的独自赴任。然而出乎意料的是，他发现自己的新下属们和当地的居民都很热情好客，自己也很快与邮递员安东尼（丹尼·伯恩DanyBoon饰）交上了朋友。菲利普逐渐爱上了这处淳朴简单的小城，但当他试图说服朱莉一同来到北方生活，却遭到了妻子的质疑……　　本片曾获2008年欧洲电影奖及2009年法国恺撒奖提名。,https://movie.douban.com/subject/2988103/
Spider-Man: Homecoming,24753477,蜘蛛侠：英雄归来 Spider-Man: Homecoming,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2497756471.webp,乔·沃茨,约翰·弗朗西斯·戴利 / 史蒂夫·迪特寇 / 乔纳森·M·戈尔茨坦 / 斯坦·李,汤姆·赫兰德 / 小罗伯特·唐尼 / 玛丽莎·托梅 / 迈克尔·基顿 / 雅各布·巴特朗 / 托尼·雷沃罗利 / 赞达亚 / 乔恩·费儒 / 亚伯拉罕·阿塔哈 / 劳拉·哈里尔 / 迈克尔·巴尔别里 / 罗根·马歇尔-格林 / 马丁·斯塔尔 / 唐纳德·格洛弗 / 汉尼拔·布勒斯 / 迈克尔·曼多 / 博基姆·伍德拜因 / 肯尼斯·崔 / 詹妮弗·康纳利 / 格温妮斯·帕特洛 / 克里斯·埃文斯,动作 / 科幻 / 冒险,美国, 英语,2017-09-08(中国大陆) / 2017-06-28(洛杉矶首映) / 2017-07-07(美国), 蜘蛛侠：强势回归(港) / 蜘蛛人：返校日(台) / 新蜘蛛侠 / 蜘蛛侠：归来 / 蜘蛛侠：回家 / 蜘蛛侠：返校季 / 蜘蛛侠：返校节 / 蜘蛛侠：归乡 / 蜘蛛侠：新复仇者 / The Amazing Spider-Man 3 / Spider-Man: The New Avenger / Spiderman,https://www.imdb.com/title/tt2250912,133分钟,2017,7.4,351932,84443,1179,　　彼得帕克（汤姆·赫兰德TomHolland饰）在内战后受到了钢铁侠托尼斯塔克（小罗伯特·唐尼RobertDowneyJr.饰）的赏识，表面上，彼得进入托尼的公司成为了一名实习生，实际上，他和复仇者联盟的成员们一起接受了各种各样的训练。托尼虽然欣赏彼得的勇敢和正直，却并不认为他目前已经拥有加入复联的实力，他派出了特工哈皮（乔恩·费儒JonFavreau饰）暗中观察，这让十分想证明自己的彼得感到万分焦躁。　　在对付两个银行劫匪的过程中，彼得发现劫匪们使用的是一种前所未见的新型武器，他孤身一人深入敌后顺藤摸瓜找到了幕后主使秃鹰（迈克尔·基顿MichaelKeaton饰），让他彼得没有想到的是，秃鹰竟然是他爱慕的女生利兹（劳拉·海瑞尔LauraHarrier饰）的父亲。,https://movie.douban.com/subject/24753477/
Spider-Man: Homecoming,34851459,《蜘蛛侠：英雄远征》：纠结之网 Spider-Man: Homecoming - A Tangled Web,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2570897737.webp,EricHausermanCarroll,,Eric Hauserman Carroll / 凯文·费奇 / 汤姆·赫兰德 / 斯坦·李 / 乔·沃茨,纪录片 / 短片,美国, 英语,2017-10-17(美国),,https://www.imdb.com/title/tt7531194,6分钟,2017,,,0,0,"　　AlookatbringingSpider-ManintotheMCU,PeterParker'splaceamongthecharacters,thegreaterdepthheprovidesintheuniverse,multi-studiocollaboration,andmore.",https://movie.douban.com/subject/34851459/
Spider-Man: Homecoming,34855961,"《蜘蛛侠英雄归来》：蜘蛛侠的好坏处 Spider-Man: Homecoming, Pros and Cons of Spider-Man",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2571471498.webp,雅各布·巴特朗,,雅各布·巴特朗 / 汤姆·赫兰德,纪录片 / 短片,美国, 英语,2017-10-17(美国),,https://www.imdb.com/title/tt7536702,3分钟,2017,,,1,0,　　TomHollandandJacobBatalondiscussthegoodandbadofbeingSpider-Man.,https://movie.douban.com/subject/34855961/
Spider-Man: Homecoming,34853426,"《蜘蛛侠英雄归来》：寻找蜘蛛侠 Spider-Man: Homecoming, searching for Spider-Man",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571157310.webp,EricHausermanCarroll,,Eric Hauserman Carroll / 小罗伯特·唐尼 / 凯文·费奇 / 汤姆·赫兰德,纪录片 / 短片,美国, 英语,2017-10-17(美国),,https://www.imdb.com/title/tt7536532,8分钟,2017,,,1,0,　　HowPeterParker'sageandplaceinlifedifferentiatehimfromotherheroes.ItalsolooksatcastingTomHollandintheleadroleandthequalitieshebringstothecharacterandtheMCU.,https://movie.douban.com/subject/34853426/
Spider-Man: Homecoming,34852149,"《蜘蛛侠：英雄归来》大战后 Spider-Man: Homecoming, Aftermath",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2570984689.webp,EricHausermanCarroll,,Eric Hauserman Carroll / 迈克尔·切鲁斯 / 汤姆·赫兰德,纪录片 / 短片,美国, 英语,2017-10-17(美国),,https://www.imdb.com/title/tt7536630,5分钟,2017,,,2,0,　　AnotherlookatthegreaterMCUandthisfilm'sconnectionstoit.,https://movie.douban.com/subject/34852149/
Spider-Man: Homecoming,34853385,"《蜘蛛侠英雄归来》蜘蛛特技 Spider-Man: Homecoming, Spidey Stunts",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571157030.webp,EricHausermanCarroll,,Eric Hauserman Carroll / 乔治·科特尔 / 汤姆·赫兰德,纪录片 / 短片,美国, 英语,2017-10-17(美国),,https://www.imdb.com/title/tt7536624,6分钟,2017,,,1,0,　　Holland'sbackgroundindanceandgymnasticsaidhiminshapingthecharacterandworkingthroughstuntworkwhilemakingseveralofthefilm'skeyactionscenes.,https://movie.douban.com/subject/34853385/
Spider-Man: Homecoming,34855960,"《蜘蛛侠英雄归来》班长乔·沃茨 Spider-Man: Homecoming, Jon Watts, Head of the Class",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571471735.webp,乔·沃茨,,乔·沃茨 / 小罗伯特·唐尼 / Eric Hauserman Carroll,纪录片 / 短片,美国, 英语,2017-10-17(美国),,https://www.imdb.com/title/tt7536690,5分钟,2017,,,1,0,　　Thispiecefocusesonthefilm'sdirectorandhiscontributionstothepicturebeyondcrudedirectorialwork.,https://movie.douban.com/subject/34855960/
Spider-Man: Homecoming,34852958,《蜘蛛侠：英雄归来》：秃鹰起飞 Spider-Man: Homecoming:The Vulture Takes Flight,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571089905.webp,EricHausermanCarroll,,Eric Hauserman Carroll / 汤姆·赫兰德 / 迈克尔·基顿,纪录片 / 短片,美国, 英语,2017-10-17(美国),,https://www.imdb.com/title/tt7536674,8分钟,2017,,,2,0,"　　Acloserlookatthefilm'svillain,includingrootsinthecomics,updatinghimforthefilm,MichaelKeaton'sperformance,andmore.",https://movie.douban.com/subject/34852958/
Wolf Warrior 2,26363254,战狼2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2494701965.webp,吴京,吴京 / 董群 / 刘毅,吴京 / 弗兰克·格里罗 / 吴刚 / 张翰 / 卢靖姗 / 丁海峰 / 淳于珊珊 / 余男 / 于谦 / 石兆琪 / 海蒂·莫尼梅克 / 奥列格·普鲁迪乌斯 / 艾伦·托尼 / 赛尔·哈里斯 / 高明 / 王森 / 苇青 / 程愫 / 张永达 / 郭秋成 / 杜建桥 / 周冠廷 / 安·詹姆斯 / 黛安娜·希拉 / 孙率航 / 张馨月 / 关海龙 / 安妮塔·斯图尔特 / 特雷弗·琼斯 / 奥斯汀·普里斯特 / 克莱·方特诺特 / 保罗·艾力卡 / 丹尼尔·哈格里夫 / 李镇男 / 庄小龙 / 陈云志 / 肯尼迪,动作 / 战争,中国大陆, 汉语普通话 / 英语,2017-07-27(中国大陆), 新战狼 / 新战死沙场 / Wolf Warriors 2,https://www.imdb.com/title/tt7131870,123分钟,2017,7.1,731760,242064,9654,　　由于一怒杀害了强拆牺牲战友房子的恶霸，屡立功勋的冷锋（吴京饰）受到军事法庭的判决。在押期间，亲密爱人龙小云壮烈牺牲。出狱后，冷锋辗转来到非洲，他辗转各地，只为寻找杀害小云的凶手。在此期间，冷锋逗留的国家发生叛乱，叛徒红巾军大开杀戒，血流成河。中国派出海军执行撤侨任务，期间冷锋得知有一位陈博士被困在五十五公里外的医院，而叛军则试图抓住这位博士。而从另一位华侨（于谦饰）口中得知，杀害小云的凶手正待在这个国家。　　在无法得到海军支援的情况下，冷锋只身闯入硝烟四起的战场。不屈不挠的战狼，与冷酷无情的敌人展开悬殊之战……,https://movie.douban.com/subject/26363254/
